VACCINATION_DATE,County,FirstDoseDaily,FirstDoseCumulative,SecondDoseDaily,SecondDoseCumulative,SingleDoseDaily,SingleDoseCumulative,AtLeastOneDose,AtLeastOneDoseCumulative,FullyVaccinated,FullyVaccinatedCumulative
12/28/2021 10:00:00 AM,Talbot,41,24605,15,22233,2,3093,43,27698,17,25326
12/29/2021 10:00:00 AM,Talbot,23,24628,11,22244,2,3095,25,27723,13,25339
12/30/2021 10:00:00 AM,Talbot,62,24690,35,22279,2,3097,64,27787,37,25376
12/31/2021 10:00:00 AM,Talbot,9,24699,7,22286,,3097,,27796,,25383
01/01/2022 10:00:00 AM,Talbot,4,24703,3,22289,,3097,,27800,,25386
01/02/2022 10:00:00 AM,Talbot,1,24704,3,22292,,3097,,27801,,25389
01/03/2022 10:00:00 AM,Talbot,4,24708,5,22297,,3097,,27805,,25394
01/04/2022 10:00:00 AM,Talbot,9,24717,8,22305,,3097,,27814,,25402
01/05/2022 10:00:00 AM,Talbot,10,24727,12,22317,,3097,,27824,,25414
01/06/2022 10:00:00 AM,Talbot,33,24760,21,22338,,3097,,27857,,25435
01/07/2022 10:00:00 AM,Talbot,24,24784,6,22344,,3097,,27881,,25441
01/08/2022 10:00:00 AM,Talbot,4,24788,7,22351,,3097,,27885,,25448
01/09/2022 10:00:00 AM,Talbot,1,24789,2,22353,,3097,,27886,,25450
01/10/2022 10:00:00 AM,Talbot,19,24808,19,22372,,3097,,27905,,25469
01/11/2022 10:00:00 AM,Talbot,14,24822,21,22393,,3097,,27919,,25490
01/12/2022 10:00:00 AM,Talbot,22,24844,15,22408,1,3098,23,27942,16,25506
01/13/2022 10:00:00 AM,Talbot,46,24890,25,22433,2,3100,48,27990,27,25533
01/14/2022 10:00:00 AM,Talbot,50,24940,35,22468,1,3101,51,28041,36,25569
01/15/2022 10:00:00 AM,Talbot,8,24948,5,22473,,3101,,28049,,25574
01/16/2022 10:00:00 AM,Talbot,10,24958,3,22476,,3101,,28059,,25577
01/17/2022 10:00:00 AM,Talbot,7,24965,10,22486,,3101,,28066,,25587
01/18/2022 10:00:00 AM,Talbot,18,24983,10,22496,,3101,,28084,,25597
01/19/2022 10:00:00 AM,Talbot,6,24989,22,22518,,3101,,28090,,25619
01/20/2022 10:00:00 AM,Talbot,16,25005,15,22533,,3101,,28106,,25634
01/21/2022 10:00:00 AM,Talbot,24,25029,30,22563,1,3102,25,28131,31,25665
01/22/2022 10:00:00 AM,Talbot,5,25034,2,22565,1,3103,6,28137,3,25668
01/23/2022 10:00:00 AM,Talbot,3,25037,2,22567,,3103,,28140,,25670
01/24/2022 10:00:00 AM,Talbot,13,25050,7,22574,,3103,,28153,,25677
01/25/2022 10:00:00 AM,Talbot,9,25059,19,22593,,3103,,28162,,25696
01/26/2022 10:00:00 AM,Talbot,10,25069,14,22607,,3103,,28172,,25710
01/27/2022 10:00:00 AM,Talbot,15,25084,19,22626,1,3104,16,28188,20,25730
01/28/2022 10:00:00 AM,Talbot,13,25097,20,22646,,3104,,28201,,25750
01/29/2022 10:00:00 AM,Talbot,1,25098,,22646,,3104,,28202,,25750
01/30/2022 10:00:00 AM,Talbot,2,25100,2,22648,,3104,,28204,,25752
01/31/2022 10:00:00 AM,Talbot,3,25103,7,22655,,3104,,28207,,25759
02/01/2022 10:00:00 AM,Talbot,3,25106,10,22665,,3104,,28210,,25769
02/02/2022 10:00:00 AM,Talbot,4,25110,10,22675,1,3105,5,28215,11,25780
02/03/2022 10:00:00 AM,Talbot,7,25117,29,22704,,3105,,28222,,25809
02/04/2022 10:00:00 AM,Talbot,19,25136,43,22747,,3105,,28241,,25852
02/05/2022 10:00:00 AM,Talbot,2,25138,3,22750,,3105,,28243,,25855
02/06/2022 10:00:00 AM,Talbot,1,25139,3,22753,,3105,,28244,,25858
02/07/2022 10:00:00 AM,Talbot,9,25148,13,22766,,3105,,28253,,25871
02/08/2022 10:00:00 AM,Talbot,8,25156,8,22774,,3105,,28261,,25879
02/09/2022 10:00:00 AM,Talbot,7,25163,15,22789,,3105,,28268,,25894
02/10/2022 10:00:00 AM,Talbot,12,25175,15,22804,,3105,,28280,,25909
02/11/2022 10:00:00 AM,Talbot,10,25185,21,22825,,3105,,28290,,25930
02/12/2022 10:00:00 AM,Talbot,3,25188,6,22831,,3105,,28293,,25936
02/13/2022 10:00:00 AM,Talbot,,25188,,22831,,3105,,28293,,25936
02/14/2022 10:00:00 AM,Talbot,6,25194,6,22837,,3105,,28299,,25942
02/15/2022 10:00:00 AM,Talbot,8,25202,6,22843,,3105,,28307,,25948
02/16/2022 10:00:00 AM,Talbot,5,25207,2,22845,,3105,,28312,,25950
02/17/2022 10:00:00 AM,Talbot,11,25218,13,22858,,3105,,28323,,25963
02/18/2022 10:00:00 AM,Talbot,5,25223,17,22875,1,3106,6,28329,18,25981
02/19/2022 10:00:00 AM,Talbot,2,25225,1,22876,,3106,,28331,,25982
02/20/2022 10:00:00 AM,Talbot,,25225,2,22878,,3106,,28331,,25984
02/21/2022 10:00:00 AM,Talbot,,25225,3,22881,1,3107,,28332,4,25988
02/22/2022 10:00:00 AM,Talbot,7,25232,6,22887,,3107,,28339,,25994
02/23/2022 10:00:00 AM,Talbot,1,25233,2,22889,,3107,,28340,,25996
02/24/2022 10:00:00 AM,Talbot,4,25237,2,22891,,3107,,28344,,25998
12/14/2020 10:00:00 AM,Unknown,3,3,,0,,0,,3,,0
12/15/2020 10:00:00 AM,Unknown,10,13,,0,,0,,13,,0
12/16/2020 10:00:00 AM,Unknown,54,67,1,1,,0,,67,,1
12/17/2020 10:00:00 AM,Unknown,89,156,1,2,,0,,156,,2
12/18/2020 10:00:00 AM,Unknown,311,467,1,3,,0,,467,,3
12/19/2020 10:00:00 AM,Unknown,105,572,,3,,0,,572,,3
12/20/2020 10:00:00 AM,Unknown,33,605,,3,,0,,605,,3
12/21/2020 10:00:00 AM,Unknown,367,972,2,5,,0,,972,,5
12/22/2020 10:00:00 AM,Unknown,512,1484,1,6,,0,,1484,,6
12/23/2020 10:00:00 AM,Unknown,514,1998,2,8,,0,,1998,,8
12/24/2020 10:00:00 AM,Unknown,194,2192,,8,,0,,2192,,8
12/25/2020 10:00:00 AM,Unknown,37,2229,,8,,0,,2229,,8
12/26/2020 10:00:00 AM,Unknown,80,2309,1,9,,0,,2309,,9
12/27/2020 10:00:00 AM,Unknown,107,2416,,9,,0,,2416,,9
12/28/2020 10:00:00 AM,Unknown,705,3121,3,12,,0,,3121,,12
12/29/2020 10:00:00 AM,Unknown,805,3926,2,14,,0,,3926,,14
12/30/2020 10:00:00 AM,Unknown,942,4868,2,16,,0,,4868,,16
12/31/2020 10:00:00 AM,Unknown,546,5414,4,20,,0,,5414,,20
01/01/2021 10:00:00 AM,Unknown,238,5652,13,33,,0,,5652,,33
01/02/2021 10:00:00 AM,Unknown,193,5845,5,38,,0,,5845,,38
01/03/2021 10:00:00 AM,Unknown,195,6040,6,44,,0,,6040,,44
01/04/2021 10:00:00 AM,Unknown,883,6923,9,53,,0,,6923,,53
01/05/2021 10:00:00 AM,Unknown,855,7778,56,109,,0,,7778,,109
01/06/2021 10:00:00 AM,Unknown,1084,8862,72,181,,0,,8862,,181
01/07/2021 10:00:00 AM,Unknown,1131,9993,142,323,,0,,9993,,323
01/08/2021 10:00:00 AM,Unknown,847,10840,282,605,,0,,10840,,605
01/09/2021 10:00:00 AM,Unknown,353,11193,77,682,,0,,11193,,682
01/10/2021 10:00:00 AM,Unknown,177,11370,24,706,,0,,11370,,706
01/11/2021 10:00:00 AM,Unknown,776,12146,275,981,,0,,12146,,981
01/12/2021 10:00:00 AM,Unknown,1032,13178,407,1388,,0,,13178,,1388
01/13/2021 10:00:00 AM,Unknown,1247,14425,330,1718,,0,,14425,,1718
01/14/2021 10:00:00 AM,Unknown,1094,15519,146,1864,,0,,15519,,1864
01/15/2021 10:00:00 AM,Unknown,1178,16697,117,1981,,0,,16697,,1981
01/16/2021 10:00:00 AM,Unknown,375,17072,68,2049,,0,,17072,,2049
01/17/2021 10:00:00 AM,Unknown,158,17230,78,2127,,0,,17230,,2127
01/18/2021 10:00:00 AM,Unknown,307,17537,262,2389,,0,,17537,,2389
01/19/2021 10:00:00 AM,Unknown,692,18229,372,2761,,0,,18229,,2761
01/20/2021 10:00:00 AM,Unknown,727,18956,435,3196,,0,,18956,,3196
01/21/2021 10:00:00 AM,Unknown,1094,20050,258,3454,,0,,20050,,3454
01/22/2021 10:00:00 AM,Unknown,1206,21256,202,3656,,0,,21256,,3656
01/23/2021 10:00:00 AM,Unknown,624,21880,110,3766,,0,,21880,,3766
01/24/2021 10:00:00 AM,Unknown,235,22115,88,3854,,0,,22115,,3854
01/25/2021 10:00:00 AM,Unknown,857,22972,699,4553,,0,,22972,,4553
01/26/2021 10:00:00 AM,Unknown,878,23850,573,5126,,0,,23850,,5126
01/27/2021 10:00:00 AM,Unknown,858,24708,928,6054,,0,,24708,,6054
01/28/2021 10:00:00 AM,Unknown,903,25611,667,6721,,0,,25611,,6721
01/29/2021 10:00:00 AM,Unknown,1057,26668,555,7276,,0,,26668,,7276
01/30/2021 10:00:00 AM,Unknown,615,27283,165,7441,,0,,27283,,7441
01/31/2021 10:00:00 AM,Unknown,208,27491,67,7508,,0,,27491,,7508
02/01/2021 10:00:00 AM,Unknown,566,28057,369,7877,,0,,28057,,7877
02/02/2021 10:00:00 AM,Unknown,580,28637,882,8759,,0,,28637,,8759
02/03/2021 10:00:00 AM,Unknown,836,29473,1093,9852,,0,,29473,,9852
02/04/2021 10:00:00 AM,Unknown,930,30403,973,10825,,0,,30403,,10825
02/05/2021 10:00:00 AM,Unknown,855,31258,933,11758,,0,,31258,,11758
02/06/2021 10:00:00 AM,Unknown,510,31768,301,12059,,0,,31768,,12059
02/07/2021 10:00:00 AM,Unknown,258,32026,108,12167,,0,,32026,,12167
02/08/2021 10:00:00 AM,Unknown,569,32595,725,12892,,0,,32595,,12892
02/09/2021 10:00:00 AM,Unknown,779,33374,794,13686,,0,,33374,,13686
02/10/2021 10:00:00 AM,Unknown,809,34183,1151,14837,,0,,34183,,14837
02/11/2021 10:00:00 AM,Unknown,885,35068,1002,15839,,0,,35068,,15839
02/12/2021 10:00:00 AM,Unknown,905,35973,1219,17058,,0,,35973,,17058
02/13/2021 10:00:00 AM,Unknown,413,36386,334,17392,,0,,36386,,17392
02/14/2021 10:00:00 AM,Unknown,424,36810,182,17574,,0,,36810,,17574
02/15/2021 10:00:00 AM,Unknown,585,37395,685,18259,,0,,37395,,18259
02/16/2021 10:00:00 AM,Unknown,838,38233,904,19163,,0,,38233,,19163
02/17/2021 10:00:00 AM,Unknown,882,39115,996,20159,,0,,39115,,20159
02/18/2021 10:00:00 AM,Unknown,287,39402,275,20434,,0,,39402,,20434
02/19/2021 10:00:00 AM,Unknown,672,40074,1002,21436,,0,,40074,,21436
02/20/2021 10:00:00 AM,Unknown,641,40715,748,22184,,0,,40715,,22184
02/21/2021 10:00:00 AM,Unknown,258,40973,339,22523,,0,,40973,,22523
02/22/2021 10:00:00 AM,Unknown,394,41367,674,23197,,0,,41367,,23197
02/23/2021 10:00:00 AM,Unknown,587,41954,719,23916,,0,,41954,,23916
02/24/2021 10:00:00 AM,Unknown,875,42829,901,24817,,0,,42829,,24817
02/25/2021 10:00:00 AM,Unknown,930,43759,1010,25827,,0,,43759,,25827
02/26/2021 10:00:00 AM,Unknown,1217,44976,1146,26973,,0,,44976,,26973
02/27/2021 10:00:00 AM,Unknown,832,45808,441,27414,,0,,45808,,27414
02/28/2021 10:00:00 AM,Unknown,694,46502,225,27639,,0,,46502,,27639
03/01/2021 10:00:00 AM,Unknown,1619,48121,567,28206,,0,,48121,,28206
03/02/2021 10:00:00 AM,Unknown,1384,49505,622,28828,2,2,1386,49507,624,28830
03/03/2021 10:00:00 AM,Unknown,1641,51146,660,29488,28,30,1669,51176,688,29518
03/04/2021 10:00:00 AM,Unknown,1611,52757,775,30263,152,182,1763,52939,927,30445
03/05/2021 10:00:00 AM,Unknown,1644,54401,832,31095,211,393,1855,54794,1043,31488
03/06/2021 10:00:00 AM,Unknown,1059,55460,388,31483,343,736,1402,56196,731,32219
03/07/2021 10:00:00 AM,Unknown,710,56170,205,31688,287,1023,997,57193,492,32711
03/08/2021 10:00:00 AM,Unknown,1384,57554,384,32072,370,1393,1754,58947,754,33465
03/09/2021 10:00:00 AM,Unknown,1369,58923,666,32738,350,1743,1719,60666,1016,34481
03/10/2021 10:00:00 AM,Unknown,1647,60570,624,33362,501,2244,2148,62814,1125,35606
03/11/2021 10:00:00 AM,Unknown,2150,62720,612,33974,236,2480,2386,65200,848,36454
03/12/2021 10:00:00 AM,Unknown,2163,64883,811,34785,196,2676,2359,67559,1007,37461
03/13/2021 10:00:00 AM,Unknown,1249,66132,431,35216,116,2792,1365,68924,547,38008
03/14/2021 11:00:00 AM,Unknown,1062,67194,300,35516,86,2878,1148,70072,386,38394
03/15/2021 11:00:00 AM,Unknown,1760,68954,533,36049,53,2931,1813,71885,586,38980
03/16/2021 11:00:00 AM,Unknown,1983,70937,734,36783,45,2976,2028,73913,779,39759
03/17/2021 11:00:00 AM,Unknown,2032,72969,823,37606,43,3019,2075,75988,866,40625
03/18/2021 11:00:00 AM,Unknown,2365,75334,626,38232,92,3111,2457,78445,718,41343
03/19/2021 11:00:00 AM,Unknown,2371,77705,722,38954,72,3183,2443,80888,794,42137
03/20/2021 11:00:00 AM,Unknown,1724,79429,565,39519,87,3270,1811,82699,652,42789
03/21/2021 11:00:00 AM,Unknown,1240,80669,387,39906,37,3307,1277,83976,424,43213
03/22/2021 11:00:00 AM,Unknown,2180,82849,611,40517,79,3386,2259,86235,690,43903
03/23/2021 11:00:00 AM,Unknown,2933,85782,802,41319,81,3467,3014,89249,883,44786
03/24/2021 11:00:00 AM,Unknown,2456,88238,934,42253,80,3547,2536,91785,1014,45800
03/25/2021 11:00:00 AM,Unknown,2743,90981,949,43202,130,3677,2873,94658,1079,46879
03/26/2021 11:00:00 AM,Unknown,2562,93543,1148,44350,208,3885,2770,97428,1356,48235
03/27/2021 11:00:00 AM,Unknown,1998,95541,791,45141,111,3996,2109,99537,902,49137
03/28/2021 11:00:00 AM,Unknown,1739,97280,597,45738,75,4071,1814,101351,672,49809
03/29/2021 11:00:00 AM,Unknown,2273,99553,1296,47034,87,4158,2360,103711,1383,51192
03/30/2021 11:00:00 AM,Unknown,2576,102129,1440,48474,168,4326,2744,106455,1608,52800
03/31/2021 11:00:00 AM,Unknown,2891,105020,1714,50188,340,4666,3231,109686,2054,54854
04/01/2021 11:00:00 AM,Unknown,2806,107826,2347,52535,392,5058,3198,112884,2739,57593
04/02/2021 11:00:00 AM,Unknown,2713,110539,1968,54503,496,5554,3209,116093,2464,60057
04/03/2021 11:00:00 AM,Unknown,1926,112465,1020,55523,284,5838,2210,118303,1304,61361
04/04/2021 11:00:00 AM,Unknown,583,113048,654,56177,64,5902,647,118950,718,62079
04/05/2021 11:00:00 AM,Unknown,2009,115057,1482,57659,538,6440,2547,121497,2020,64099
04/06/2021 11:00:00 AM,Unknown,2273,117330,1752,59411,806,7246,3079,124576,2558,66657
04/07/2021 11:00:00 AM,Unknown,2206,119536,1724,61135,1154,8400,3360,127936,2878,69535
04/08/2021 11:00:00 AM,Unknown,2497,122033,1976,63111,957,9357,3454,131390,2933,72468
04/09/2021 11:00:00 AM,Unknown,2352,124385,2006,65117,1311,10668,3663,135053,3317,75785
04/10/2021 11:00:00 AM,Unknown,1931,126316,1411,66528,736,11404,2667,137720,2147,77932
04/11/2021 11:00:00 AM,Unknown,1376,127692,776,67304,1195,12599,2571,140291,1971,79903
04/12/2021 11:00:00 AM,Unknown,1799,129491,2130,69434,1264,13863,3063,143354,3394,83297
04/13/2021 11:00:00 AM,Unknown,2645,132136,2531,71965,30,13893,2675,146029,2561,85858
04/14/2021 11:00:00 AM,Unknown,2682,134818,2003,73968,8,13901,2690,148719,2011,87869
04/15/2021 11:00:00 AM,Unknown,2380,137198,2152,76120,18,13919,2398,151117,2170,90039
04/16/2021 11:00:00 AM,Unknown,2301,139499,2258,78378,4,13923,2305,153422,2262,92301
04/17/2021 11:00:00 AM,Unknown,1810,141309,1314,79692,2,13925,1812,155234,1316,93617
04/18/2021 11:00:00 AM,Unknown,1324,142633,1085,80777,1,13926,1325,156559,1086,94703
04/19/2021 11:00:00 AM,Unknown,1553,144186,2025,82802,7,13933,1560,158119,2032,96735
04/20/2021 11:00:00 AM,Unknown,1601,145787,2618,85420,4,13937,1605,159724,2622,99357
04/21/2021 11:00:00 AM,Unknown,1925,147712,3004,88424,1,13938,1926,161650,3005,102362
04/22/2021 11:00:00 AM,Unknown,1812,149524,2514,90938,,13938,,163462,,104876
04/23/2021 11:00:00 AM,Unknown,1706,151230,2608,93546,2,13940,1708,165170,2610,107486
04/24/2021 11:00:00 AM,Unknown,1599,152829,2145,95691,4,13944,1603,166773,2149,109635
04/25/2021 11:00:00 AM,Unknown,1006,153835,697,96388,2,13946,1008,167781,699,110334
04/26/2021 11:00:00 AM,Unknown,1517,155352,1878,98266,8,13954,1525,169306,1886,112220
04/27/2021 11:00:00 AM,Unknown,1301,156653,1828,100094,74,14028,1375,170681,1902,114122
04/28/2021 11:00:00 AM,Unknown,1367,158020,2163,102257,99,14127,1466,172147,2262,116384
04/29/2021 11:00:00 AM,Unknown,1354,159374,2425,104682,116,14243,1470,173617,2541,118925
04/30/2021 11:00:00 AM,Unknown,1286,160660,2209,106891,118,14361,1404,175021,2327,121252
05/01/2021 11:00:00 AM,Unknown,1057,161717,1845,108736,93,14454,1150,176171,1938,123190
05/02/2021 11:00:00 AM,Unknown,443,162160,1045,109781,67,14521,510,176681,1112,124302
05/03/2021 11:00:00 AM,Unknown,740,162900,1616,111397,105,14626,845,177526,1721,126023
05/04/2021 11:00:00 AM,Unknown,712,163612,2219,113616,122,14748,834,178360,2341,128364
05/05/2021 11:00:00 AM,Unknown,903,164515,2062,115678,134,14882,1037,179397,2196,130560
05/06/2021 11:00:00 AM,Unknown,792,165307,1992,117670,121,15003,913,180310,2113,132673
05/07/2021 11:00:00 AM,Unknown,840,166147,1864,119534,132,15135,972,181282,1996,134669
05/08/2021 11:00:00 AM,Unknown,544,166691,1381,120915,119,15254,663,181945,1500,136169
05/09/2021 11:00:00 AM,Unknown,279,166970,714,121629,35,15289,314,182259,749,136918
05/10/2021 11:00:00 AM,Unknown,520,167490,1292,122921,88,15377,608,182867,1380,138298
05/11/2021 11:00:00 AM,Unknown,828,168318,1339,124260,92,15469,920,183787,1431,139729
05/12/2021 11:00:00 AM,Unknown,647,168965,1536,125796,156,15625,803,184590,1692,141421
05/13/2021 11:00:00 AM,Unknown,921,169886,1310,127106,97,15722,1018,185608,1407,142828
05/14/2021 11:00:00 AM,Unknown,1045,170931,1287,128393,128,15850,1173,186781,1415,144243
05/15/2021 11:00:00 AM,Unknown,786,171717,1060,129453,117,15967,903,187684,1177,145420
05/16/2021 11:00:00 AM,Unknown,396,172113,724,130177,130,16097,526,188210,854,146274
05/17/2021 11:00:00 AM,Unknown,723,172836,1226,131403,120,16217,843,189053,1346,147620
05/18/2021 11:00:00 AM,Unknown,997,173833,1319,132722,147,16364,1144,190197,1466,149086
05/19/2021 11:00:00 AM,Unknown,1043,174876,1301,134023,123,16487,1166,191363,1424,150510
05/20/2021 11:00:00 AM,Unknown,934,175810,1352,135375,139,16626,1073,192436,1491,152001
05/21/2021 11:00:00 AM,Unknown,1005,176815,1183,136558,107,16733,1112,193548,1290,153291
05/22/2021 11:00:00 AM,Unknown,767,177582,722,137280,107,16840,874,194422,829,154120
05/23/2021 11:00:00 AM,Unknown,371,177953,425,137705,102,16942,473,194895,527,154647
05/24/2021 11:00:00 AM,Unknown,620,178573,688,138393,122,17064,742,195637,810,155457
05/25/2021 11:00:00 AM,Unknown,737,179310,690,139083,86,17150,823,196460,776,156233
05/26/2021 11:00:00 AM,Unknown,660,179970,799,139882,149,17299,809,197269,948,157181
05/27/2021 11:00:00 AM,Unknown,537,180507,656,140538,89,17388,626,197895,745,157926
05/28/2021 11:00:00 AM,Unknown,546,181053,674,141212,118,17506,664,198559,792,158718
05/29/2021 11:00:00 AM,Unknown,412,181465,448,141660,62,17568,474,199033,510,159228
05/30/2021 11:00:00 AM,Unknown,247,181712,244,141904,46,17614,293,199326,290,159518
05/31/2021 11:00:00 AM,Unknown,106,181818,183,142087,21,17635,127,199453,204,159722
06/01/2021 11:00:00 AM,Unknown,555,182373,825,142912,98,17733,653,200106,923,160645
06/02/2021 11:00:00 AM,Unknown,478,182851,589,143501,60,17793,538,200644,649,161294
06/03/2021 11:00:00 AM,Unknown,433,183284,678,144179,72,17865,505,201149,750,162044
06/04/2021 11:00:00 AM,Unknown,461,183745,802,144981,67,17932,528,201677,869,162913
06/05/2021 11:00:00 AM,Unknown,336,184081,576,145557,43,17975,379,202056,619,163532
06/06/2021 11:00:00 AM,Unknown,215,184296,266,145823,44,18019,259,202315,310,163842
06/07/2021 11:00:00 AM,Unknown,397,184693,504,146327,41,18060,438,202753,545,164387
06/08/2021 11:00:00 AM,Unknown,374,185067,730,147057,52,18112,426,203179,782,165169
06/09/2021 11:00:00 AM,Unknown,414,185481,670,147727,55,18167,469,203648,725,165894
06/10/2021 11:00:00 AM,Unknown,365,185846,658,148385,60,18227,425,204073,718,166612
06/11/2021 11:00:00 AM,Unknown,372,186218,713,149098,86,18313,458,204531,799,167411
06/12/2021 11:00:00 AM,Unknown,323,186541,600,149698,34,18347,357,204888,634,168045
06/13/2021 11:00:00 AM,Unknown,133,186674,263,149961,26,18373,159,205047,289,168334
06/14/2021 11:00:00 AM,Unknown,362,187036,444,150405,60,18433,422,205469,504,168838
06/15/2021 11:00:00 AM,Unknown,355,187391,711,151116,61,18494,416,205885,772,169610
06/16/2021 11:00:00 AM,Unknown,344,187735,501,151617,44,18538,388,206273,545,170155
06/17/2021 11:00:00 AM,Unknown,368,188103,506,152123,39,18577,407,206680,545,170700
06/18/2021 11:00:00 AM,Unknown,341,188444,485,152608,64,18641,405,207085,549,171249
06/19/2021 11:00:00 AM,Unknown,235,188679,308,152916,33,18674,268,207353,341,171590
06/20/2021 11:00:00 AM,Unknown,126,188805,194,153110,23,18697,149,207502,217,171807
06/21/2021 11:00:00 AM,Unknown,278,189083,199,153309,30,18727,308,207810,229,172036
06/22/2021 11:00:00 AM,Unknown,259,189342,350,153659,43,18770,302,208112,393,172429
06/23/2021 11:00:00 AM,Unknown,312,189654,371,154030,28,18798,340,208452,399,172828
06/24/2021 11:00:00 AM,Unknown,300,189954,271,154301,25,18823,325,208777,296,173124
06/25/2021 11:00:00 AM,Unknown,327,190281,368,154669,42,18865,369,209146,410,173534
06/26/2021 11:00:00 AM,Unknown,228,190509,255,154924,23,18888,251,209397,278,173812
06/27/2021 11:00:00 AM,Unknown,157,190666,123,155047,13,18901,170,209567,136,173948
06/28/2021 11:00:00 AM,Unknown,329,190995,248,155295,22,18923,351,209918,270,174218
06/29/2021 11:00:00 AM,Unknown,263,191258,252,155547,36,18959,299,210217,288,174506
06/30/2021 11:00:00 AM,Unknown,311,191569,280,155827,26,18985,337,210554,306,174812
07/01/2021 11:00:00 AM,Unknown,299,191868,270,156097,31,19016,330,210884,301,175113
07/02/2021 11:00:00 AM,Unknown,266,192134,261,156358,25,19041,291,211175,286,175399
07/03/2021 11:00:00 AM,Unknown,221,192355,149,156507,15,19056,236,211411,164,175563
07/04/2021 11:00:00 AM,Unknown,36,192391,32,156539,8,19064,44,211455,40,175603
07/05/2021 11:00:00 AM,Unknown,251,192642,204,156743,21,19085,272,211727,225,175828
06/12/2021 11:00:00 AM,Kent,7,10906,16,9898,3,890,10,11796,19,10788
06/13/2021 11:00:00 AM,Kent,1,10907,1,9899,,890,,11797,,10789
06/14/2021 11:00:00 AM,Kent,6,10913,14,9913,5,895,11,11808,19,10808
06/15/2021 11:00:00 AM,Kent,12,10925,81,9994,3,898,15,11823,84,10892
06/16/2021 11:00:00 AM,Kent,7,10932,16,10010,,898,,11830,,10908
06/17/2021 11:00:00 AM,Kent,4,10936,45,10055,1,899,5,11835,46,10954
06/18/2021 11:00:00 AM,Kent,10,10946,38,10093,,899,,11845,,10992
06/19/2021 11:00:00 AM,Kent,9,10955,13,10106,,899,,11854,,11005
06/20/2021 11:00:00 AM,Kent,2,10957,6,10112,,899,,11856,,11011
06/21/2021 11:00:00 AM,Kent,6,10963,15,10127,17,916,23,11879,32,11043
06/22/2021 11:00:00 AM,Kent,8,10971,59,10186,5,921,13,11892,64,11107
06/23/2021 11:00:00 AM,Kent,7,10978,17,10203,14,935,21,11913,31,11138
06/24/2021 11:00:00 AM,Kent,19,10997,29,10232,1,936,20,11933,30,11168
06/25/2021 11:00:00 AM,Kent,10,11007,14,10246,,936,,11943,,11182
06/26/2021 11:00:00 AM,Kent,2,11009,7,10253,,936,,11945,,11189
06/27/2021 11:00:00 AM,Kent,3,11012,3,10256,,936,,11948,,11192
06/28/2021 11:00:00 AM,Kent,14,11026,5,10261,1,937,15,11963,6,11198
06/29/2021 11:00:00 AM,Kent,10,11036,12,10273,,937,,11973,,11210
06/30/2021 11:00:00 AM,Kent,11,11047,23,10296,,937,,11984,,11233
07/01/2021 11:00:00 AM,Kent,10,11057,19,10315,2,939,12,11996,21,11254
07/02/2021 11:00:00 AM,Kent,9,11066,13,10328,5,944,14,12010,18,11272
07/03/2021 11:00:00 AM,Kent,1,11067,2,10330,,944,,12011,,11274
07/05/2021 11:00:00 AM,Kent,5,11072,6,10336,,944,,12016,,11280
07/06/2021 11:00:00 AM,Kent,10,11082,10,10346,1,945,11,12027,11,11291
07/07/2021 11:00:00 AM,Kent,7,11089,4,10350,1,946,8,12035,5,11296
07/08/2021 11:00:00 AM,Kent,16,11105,26,10376,,946,,12051,,11322
07/09/2021 11:00:00 AM,Kent,9,11114,11,10387,16,962,25,12076,27,11349
07/10/2021 11:00:00 AM,Kent,3,11117,4,10391,1,963,4,12080,5,11354
07/11/2021 11:00:00 AM,Kent,2,11119,,10391,,963,,12082,,11354
07/12/2021 11:00:00 AM,Kent,6,11125,13,10404,,963,,12088,,11367
07/13/2021 11:00:00 AM,Kent,6,11131,6,10410,,963,,12094,,11373
07/14/2021 11:00:00 AM,Kent,9,11140,4,10414,,963,,12103,,11377
07/15/2021 11:00:00 AM,Kent,20,11160,16,10430,3,966,23,12126,19,11396
07/16/2021 11:00:00 AM,Kent,11,11171,4,10434,,966,,12137,,11400
07/17/2021 11:00:00 AM,Kent,10,11181,2,10436,,966,,12147,,11402
07/18/2021 11:00:00 AM,Kent,,11181,2,10438,,966,,12147,,11404
07/19/2021 11:00:00 AM,Kent,11,11192,9,10447,,966,,12158,,11413
07/20/2021 11:00:00 AM,Kent,7,11199,7,10454,,966,,12165,,11420
07/21/2021 11:00:00 AM,Kent,11,11210,5,10459,,966,,12176,,11425
07/22/2021 11:00:00 AM,Kent,22,11232,14,10473,2,968,24,12200,16,11441
07/23/2021 11:00:00 AM,Kent,11,11243,17,10490,1,969,12,12212,18,11459
07/24/2021 11:00:00 AM,Kent,2,11245,3,10493,,969,,12214,,11462
07/25/2021 11:00:00 AM,Kent,1,11246,3,10496,,969,,12215,,11465
07/26/2021 11:00:00 AM,Kent,10,11256,8,10504,1,970,11,12226,9,11474
07/27/2021 11:00:00 AM,Kent,19,11275,6,10510,2,972,21,12247,8,11482
07/28/2021 11:00:00 AM,Kent,21,11296,3,10513,4,976,25,12272,7,11489
07/29/2021 11:00:00 AM,Kent,33,11329,12,10525,4,980,37,12309,16,11505
07/30/2021 11:00:00 AM,Kent,15,11344,15,10540,1,981,16,12325,16,11521
